Course_Name,Topic_name,topic_Url
Communication: Child Parent and Teacher,The format,http://dbpedia.org/resource/The_Format
Communication: Child Parent and Teacher,interact,http://dbpedia.org/resource/Interaction
Communication: Child Parent and Teacher,child abuse,http://dbpedia.org/resource/Child_abuse
Comparative Education I,colonialism,http://dbpedia.org/resource/Colonialism
Comparative Education I,socialization,http://dbpedia.org/resource/Socialization
Comparative Education II,elitism,http://dbpedia.org/resource/Elitism
Comparative Education II,egalitarianism,http://dbpedia.org/resource/Egalitarianism
Diversity in the Classroom,critical pedagogy,http://dbpedia.org/resource/Critical_pedagogy
Diversity in the Classroom,multicultural education,http://dbpedia.org/resource/Multicultural_education
Diversity in the Classroom,intercultural education,http://dbpedia.org/resource/Intercultural_competence
Diversity Issues in Childhood,Canadian,http://dbpedia.org/resource/Canada
Diversity Issues in Childhood,socioeconomic status,http://dbpedia.org/resource/Socioeconomic_status
Education in Quebec,Quebec,http://dbpedia.org/resource/Quebec
Education in Quebec,MEES,"http://dbpedia.org/resource/Ministry_of_Education,_Recreation_and_Sports_(Quebec)"
Educational Communication,communication,http://dbpedia.org/resource/Communication
English Exam for Teacher Certification,English,http://dbpedia.org/resource/English_language
English Exam for Teacher Certification,MEES,"http://dbpedia.org/resource/Ministry_of_Education,_Recreation_and_Sports_(Quebec)"
English Exam for Teacher Certification,TESL,http://dbpedia.org/resource/Teaching_English_as_a_second_or_foreign_language
English Exam for Teacher Certification,ARTE,http://dbpedia.org/resource/Arte
Gender Socialization in Education,Socialization,http://dbpedia.org/resource/Socialization
Historical and Current Curriculum Models for Early Childhood andElementary Education,constructivist,http://dbpedia.org/resource/Constructivist_epistemology
Historical and Current Curriculum Models for Early Childhood andElementary Education,Canadian,http://dbpedia.org/resource/Canadians
Inclusive Practices for School_Aged Populations,cognitive,http://dbpedia.org/resource/Cognition
Inclusive Practices in Early Childhood Settings,cognitive,http://dbpedia.org/resource/Cognition
Inclusive Practices in Early Childhood Settings,communication,http://dbpedia.org/resource/Communication
Integrating Computers into the Elementary Classroom,practical knowledge,http://dbpedia.org/resource/Know-how
Integrating Computers into the Elementary Classroom,computer,http://dbpedia.org/resource/Computer
Integrating Digital Technologies and Social Media in Learning Environments,cognitive,http://dbpedia.org/resource/Cognition
Integrating Digital Technologies and Social Media in Learning Environments,multimedia,http://dbpedia.org/resource/Multimedia
Integrating Digital Technologies and Social Media in Learning Environments,social media,http://dbpedia.org/resource/Social_media
Integrating Digital Technologies and Social Media in Learning Environments,problem-based learning,http://dbpedia.org/resource/Problem-based_learning
Internship II: Observation and Evaluation in Education,summative evaluation,http://dbpedia.org/resource/Summative_assessment
